_date,ACWI-US,VLUE-US,MTUM-US,QUAL-US,MCHI-US,EWJ-US,EWY-US
7/30/2020,77.9,73.32,139.53,99.95,71.66,55.77,60.86
7/31/2020,77.67,73.04,140.19,100.67,71.51,54.33,60.26
8/03/2020,78.49,73.45,141.94,101.02,72.94,55.44,60.97
8/04/2020,78.9,73.99,142.52,101.39,74.01,56.06,61.74
8/05/2020,79.44,74.23,142.73,102.38,74.61,56.02,63.24
8/06/2020,79.72,73.86,143.23,102.99,74.78,55.98,64.04
8/07/2020,79.36,74.71,142.04,103.27,72.34,56,63.85
8/10/2020,79.56,76.09,140.92,103.52,71.9,56.27,65.24
8/11/2020,79.28,76,138.08,103,71.81,56.73,65.81
8/12/2020,80.53,76.38,141.82,104.29,72.86,57.93,66.88
8/13/2020,80.36,75.6,142.56,104.04,72.32,57.86,66.53
8/14/2020,80.18,76.025,142.45,103.99,72.28,57.85,65.86
8/17/2020,80.76,75.89,145.04,104.31,73.78,58.09,66.6
8/18/2020,80.85,75.41,145.98,104.36,74.01,58.29,64.52
8/19/2020,80.41,75.36,145.25,104.04,73.23,57.98,64.34
8/20/2020,80.49,74.75,146.95,104.28,73.45,57.77,62.45
8/21/2020,80.62,74.71,147.69,104.59,74.25,57.61,62.73
8/24/2020,81.48,76.04,147.21,105.74,75.36,58.25,63.57
8/25/2020,81.8,75.91,148.18,106.1,76.54,58.17,64.52
8/26/2020,82.47,75.59,150.87,107.07,76.82,58.33,64.93
8/27/2020,82.22,75.77,150.7,107.16,76.29,57.79,63.79
8/28/2020,82.85,76.56,151.34,108.22,77.25,58.1,64.63
8/31/2020,82.35,75.85,153.48,107.58,75.65,58.02,63.07
9/01/2020,83.06,75.73,155.26,108.34,77.34,58.18,63.98
9/02/2020,84.01,77.32,156.38,110.16,77.19,58.76,63.98
9/03/2020,81.45,75.51,148.52,106.49,75.03,57.73,63.3
9/04/2020,81.05,75.73,146.45,105.53,74.81,58.05,63.74
9/08/2020,79.15,74.37,140.26,103.01,72.64,57.57,63.77
9/09/2020,80.7,75.08,144.6,104.66,73.32,57.77,64.61
9/10/2020,79.51,73.83,142.02,102.94,71.91,57.8,63.81
9/11/2020,79.8,74.39,141.53,103.02,72.73,58.55,64.5
9/14/2020,80.78,75.53,144.67,104.37,73.8,58.97,65.84
9/15/2020,81.32,75.33,146.98,104.94,74.82,59.24,66.6
9/16/2020,81.1,76.08,145.12,104.78,74.56,59.45,66.63
9/17/2020,80.66,75.91,143.59,103.85,74.08,59.52,66.43
9/18/2020,79.9,75.21,143.02,102.88,73.99,59.26,66.04
9/21/2020,78.8,73.39,143.53,101.23,73.71,58.38,65.47
9/22/2020,79.17,73.45,144.66,102.31,73.24,58.56,64.45
9/23/2020,77.7,71.59,140.42,100.14,72.47,58.9,63.43
9/24/2020,77.74,71.78,140.64,100.28,71.89,58.67,62.8
9/25/2020,78.59,72.38,144,101.69,71.6,58.76,63
9/28/2020,79.84,73.89,146.04,103.36,72.49,59.58,64.35
9/29/2020,79.56,73.37,145.95,103.06,72.4,59.53,64.53
9/30/2020,79.92,73.78,147.4,103.74,74.17,59.07,65.34
10/01/2020,80.52,74.04,149.25,104.31,74.85,59.08,66.01
10/02/2020,79.91,74.19,145.8,103.48,73.99,58.79,65.19
10/05/2020,81.23,75.51,149.06,105.19,74.39,59.27,66.63
10/06/2020,80.36,74.91,146.75,103.96,75.04,59.14,65.8
10/07/2020,81.46,76.38,149.43,105.59,75.88,59.45,67.37
10/08/2020,82.12,77.67,150.02,106.56,76.36,59.47,67.71
10/09/2020,82.82,77.28,151.88,107.59,76.77,59.46,68.34
10/12/2020,83.79,77.92,154.66,108.96,78.31,59.62,67.99
10/13/2020,83.23,77.17,154.9,108.22,78.36,59.43,67.42
10/14/2020,82.83,76.96,153.88,107.58,77.6,59.52,66.89
10/15/2020,82.4,77.38,152.87,107.44,76.94,59.02,66.55
10/16/2020,82.45,77.48,152.54,107.42,77.81,58.9,66.55
10/19/2020,81.64,76.75,150.28,105.71,77.34,58.97,66.45
10/20/2020,82.03,77,149.98,106.23,78.27,58.98,67.28
10/21/2020,81.83,76.6818,149.16,106.4,78.46,59.44,67.7
10/22/2020,82.09,77.77,149.02,106.99,78.22,59.27,67.36
10/23/2020,82.44,77.25,149.41,107.54,78.53,59.3,68.3
10/26/2020,81.05,75.39,147.74,105.24,77.84,58.73,67.17
10/27/2020,80.78,74.08,147.97,104.77,79.11,58.94,67.04
10/28/2020,78.2,71.94,143.01,100.86,77.55,58.14,66.03
10/29/2020,78.82,72.77,143.78,101.98,79.09,58.58,66.36
10/30/2020,78.14,72.99,141.23,101.05,77.72,58.24,64.9
11/02/2020,79,74.45,142.35,102.32,79,58.85,66.02
11/03/2020,80.45,75.9,144.92,104.24,78,60.09,67.45
11/04/2020,82.15,75.99,151.43,106.77,81.44,59.99,68.82
11/05/2020,83.82,77.85,154.22,108.61,82.36,61.47,70.45
11/06/2020,83.93,77.31,154.19,108.42,82.81,61.52,70.22
11/09/2020,85.15,80.12,149.72,110.97,82.05,63.33,70.91
11/10/2020,85.08,81.21,147.86,110.78,79.34,63.09,71.56
11/11/2020,85.79,81.13,150.87,111.12,79.68,63.47,72.51
11/12/2020,84.86,79.7,150.46,109.8,79.74,62.49,71.81
11/13/2020,86,81.69,151.16,111.54,80.46,63.38,73.54
11/16/2020,87.06,83.55,151.4,112.93,80.66,64.28,74.93
11/17/2020,86.85,83.14,151.45,112.47,80.32,64.03,74.88
11/18/2020,86.12,82.63,150.73,111.14,79.87,63.6,74.84
11/19/2020,86.56,82.89,151.95,111.29,80.28,64.02,74.6
11/20/2020,86.35,82.49,151.22,110.46,81.5,64.74,74.66
11/23/2020,86.67,84.47,151.31,111.23,81.13,64.78,76.11
11/24/2020,87.96,86.51,152.06,113.02,82.05,65.76,77.38
11/25/2020,87.87,85.77,153.74,112.62,81.24,65.29,76.73
11/27/2020,88.41,85.82,155.5,112.88,82.43,66.23,77.86
11/30/2020,87.33,84.98,156.24,112.46,79.81,64.39,76.42
12/01/2020,88.57,85.94,156.34,114.01,80.44,65.71,77.91
12/02/2020,88.75,86.61,155.58,113.78,79.96,65.6,79.37
12/03/2020,88.9,87.18,156.07,113.9,80.7,65.76,80.76
12/04/2020,89.68,88.81,156.88,114.84,80.74,66.06,82.99
12/07/2020,89.47,88.12,158.29,114.68,80.33,65.09,83.15
12/08/2020,89.78,88.79,159,115.13,80.58,65.24,81.38
12/09/2020,89.15,88.69,155.11,114.28,79.24,65.7,82.2
12/10/2020,89.39,88.06,156.73,113.92,80.35,65.81,83.03
12/11/2020,89.16,87.51,156.53,113.94,79.6,65.95,82.43
12/14/2020,88.21,86.42,157.21,112.9,78.53,65.91,81.35
12/15/2020,89.33,87.36,158.7,114.32,78.87,66.38,82.53
12/16/2020,89.55,87.11,159.43,114.32,79.51,66.37,81.9
12/17/2020,90.19,87.15,161.57,115.18,80.39,66.76,81.71
12/18/2020,89.78,86.09,161.91,114.76,80.34,66.57,81.22
12/21/2020,89.21,85.63,161.81,114.19,79.96,65.85,80.45
12/22/2020,89.06,84.86,162.85,113.94,79.34,65.82,79.19
12/23/2020,89.48,85.66,161.28,113.87,79.8,66.06,80.83
12/24/2020,89.59,85.78,161.74,114.46,77.62,65.82,82.16
12/28/2020,90.18,85.83,161.01,115.31,77.4,66.49,82.93
12/29/2020,90.36,85.71,160.54,115.2,79.16,67.32,84.56
12/30/2020,90.66,86.095,161.13,115.47,80.92,67.35,86.15
12/31/2020,90.72,86.91,161.29,116.21,80.97,67.56,86.05
1/04/2021,90.22,86.14,160.07,114.36,81.24,66.76,88.32
1/05/2021,91.15,87.2,161.52,114.82,83.85,67.38,90.53
1/06/2021,91.66,89.47,160.27,115.35,82.12,68.18,90.4
1/07/2021,92.62,90.63,165.23,116.65,82.75,68.04,92.1
1/08/2021,93.44,90.22,167.96,117.22,85.45,69.29,96.22
1/11/2021,92.62,90.84,165.9,116.68,83.63,68.64,95.4
1/12/2021,92.95,92.04,166.88,116.43,84.6,69,94.62
1/13/2021,93.01,92.31,167.46,116.47,85.31,69.2,94.6
1/14/2021,93.15,93.94,166.48,115.81,85.83,69.92,95.26
1/15/2021,92.17,92.75,164.65,115.22,85.65,68.72,92.23
1/19/2021,93.03,93.58,166.52,116.13,88.72,69.12,92.63
1/20/2021,94.19,94.05,169.88,117.32,91.4,69.47,93.91
1/21/2021,94.21,94.4,170.57,117.41,91.1,69.2,96.04
1/22/2021,93.77,93.01,170.63,116.7,91.06,69.24,93.82
1/25/2021,94.08,92.79,171.16,117.02,92.91,69.51,95.76
1/26/2021,93.79,92.61,169.32,116.78,92.05,69.52,94.27
1/27/2021,91.48,90.66,163.56,114.1,89.12,68,90.83
1/28/2021,92.25,91.14,166.27,115.37,89.1,68.44,92.13
1/29/2021,90.44,89.78,163.86,112.92,87.52,66.99,88.1
2/01/2021,91.98,90.91,167.9,114.46,90.09,67.69,91.68
2/02/2021,93.15,91.77,171.32,116.19,90.99,68.23,92.19
2/03/2021,93.31,92.19,170.82,115.97,91.8,68.63,93.02
2/04/2021,93.95,93.42,172.74,117.37,91.83,68.71,91.61
2/05/2021,94.49,93.71,174.11,118.01,92.4,69.25,92.96
2/08/2021,95.2,95.19,175.8,118.84,92.52,70.49,91.83
2/09/2021,95.39,95.19,175.7,118.76,94.28,70.87,92.31
2/10/2021,95.41,95.21,175.1,118.86,95.05,70.74,92.96
2/11/2021,95.88,95.68,176.73,119.49,96.51,71.11,93.98
2/12/2021,96.34,96.4,178.04,119.8,96.38,71.55,94.1
2/16/2021,96.52,96.46,177.58,119.47,96.56,71.86,93.62
2/17/2021,96.33,96.63,176.07,119.66,97.19,71.76,92.99
2/18/2021,95.66,96.18,174.83,119.39,94.9,70.9,91.61
2/19/2021,95.83,97.14,174.61,119.01,95.65,71.34,93.1
2/22/2021,94.84,96.91,168.38,118.26,91.73,71.17,90.68
2/23/2021,94.91,96.94,166.92,118.62,91.93,71.01,90.99
2/24/2021,95.45,99.19,168.07,119.97,90.09,70.42,89.99
2/25/2021,93.34,96.34,161.6,117.04,88.1,69.21,89.01
2/26/2021,92.51,95.98,162.9,116.53,87.11,68.22,87.97
3/01/2021,94.64,98.31,167.9,119.21,89.81,69.35,90.32
3/02/2021,94.03,97.765,164.86,118.32,87.92,68.67,89.43
3/03/2021,93,97.69,158.23,116.63,87.5,68.26,89.17
3/04/2021,91.67,96.22,153.87,114.99,84.8,67.61,87.55
3/05/2021,92.96,98.76,155.27,117.71,85.19,68.16,89.01
3/08/2021,92.14,99.62,149.995,117.54,81.28,67.4,86.81
3/09/2021,93.71,100.04,157.5,118.98,84.6,68.14,87.46
3/10/2021,94.13,101.2,157.17,119.8,83.12,68.38,86.17
3/11/2021,95.35,101.72,162.43,120.8,86.94,68.04,88.75
3/12/2021,95.17,102.83,160.96,120.67,84.55,68.94,88.03
3/15/2021,95.68,103.74,162.77,121.88,84.36,69.31,89.28
3/16/2021,95.67,103.33,162.12,121.9,84.87,69.54,89.44
3/17/2021,95.95,104.49,162.6,121.91,85.1,69.99,89.64
3/18/2021,94.66,103.34,157.12,120.13,84.29,70.18,87.63
3/19/2021,94.73,103.35,158.59,119.71,84.9,70.69,88.88
3/22/2021,95.21,103.82,160.83,120.78,84.6,70.22,89.09
3/23/2021,94.13,101.27,159.99,119.97,82.92,69.17,86.48
3/24/2021,93.35,100.35,156.03,119.5,79.34,68.41,86.01
3/25/2021,93.77,101.15,155.64,119.47,79.33,69.19,87.33
3/26/2021,95.33,102.96,158.41,122.01,81.35,70.11,89.14
3/29/2021,95.11,102.17,157.36,122.16,80.77,69.69,88.22
3/30/2021,94.96,102.76,157.57,121.46,81.54,69.18,88.6
3/31/2021,95.15,102.46,160.86,121.78,81.7,68.52,89.7
4/01/2021,96.39,103.51,163.41,123.09,82.92,69.14,90.69
4/05/2021,97.46,104.88,165.73,124.61,83.1,69.98,91.86
4/06/2021,97.35,104.67,166.74,124.59,83.95,68.92,91.96
4/07/2021,97.19,104.52,166.65,124.55,81.54,69.12,91.4
4/08/2021,97.79,104.42,169.27,125.05,82.61,69.19,91.74
4/09/2021,98.23,105,170.37,126.04,81.38,69.67,91.31
4/12/2021,97.96,104.59,171.16,125.88,81.5,69.24,90.85
4/13/2021,98.42,103.77,174.52,125.91,81.66,69.68,92.48
4/14/2021,98.36,103.97,171.93,125.61,81.52,69.55,93.25
4/15/2021,99.29,104.45,175.5,126.99,81.8,69.88,93.98
4/16/2021,99.68,104.88,174.97,127.585,82.19,69.96,93.44
4/19/2021,99.27,104.18,172.54,127.03,82.16,69.29,93.4
4/20/2021,98.21,102.81,170.92,126.21,81.48,67.79,93.2
4/21/2021,99.08,104.53,172.37,127.4,82.13,68.37,92.97
4/22/2021,98.48,103.55,171.21,126.46,82.52,68.49,91.42
4/23/2021,99.55,104.28,173.95,127.56,83.79,69.1,92.84
4/26/2021,99.76,104.56,175.61,127.54,82.88,68.84,93.59
4/27/2021,99.72,104.75,175.03,127.44,83.24,68,93.13
4/28/2021,99.88,104.53,174.35,127.38,83.74,67.98,92.89
4/29/2021,100.12,105.2,173.59,128.57,83.3,68.04,92.7
4/30/2021,99.19,104.28,172.21,127.63,81.98,67.42,90.56
5/03/2021,99.58,105.13,171.03,128.24,81.77,68.22,90.38
5/04/2021,98.64,104.95,167.69,127.66,80.79,67.36,90.35
5/05/2021,99,105.75,166.78,127.58,80.76,68.17,90.6
5/06/2021,99.71,106.84,167.04,128.54,80.85,68.72,92.25
5/07/2021,100.61,107.86,168.72,129.53,80.77,69.06,93.6
5/10/2021,99.62,107.12,164.43,128.36,78.35,68.92,93.33
5/11/2021,98.8,105.73,164.77,127.26,78.95,67.75,92.14
5/12/2021,96.76,103.04,159.69,124.45,78,65.43,88.18
5/13/2021,97.54,104.79,160.16,126.2,76.69,65.97,89.22
5/14/2021,99.08,106.35,163.92,127.97,78.24,67.01,90.53
5/17/2021,98.93,106.58,162.87,127.4,79.1,66.45,88.84
5/18/2021,98.66,105.23,162.06,126.35,79.9,67.29,90.37
5/19/2021,98.2,104.93,162.1,126.17,79.95,66.95,90.08
5/20/2021,99.33,105.76,165.71,127.62,80.57,67.56,90.6
5/21/2021,99.22,106.21,165.06,127.43,79.38,67.93,89.5
5/24/2021,100,106.88,167.9,128.64,79.6,68.23,90.43
5/25/2021,100,105.95,168.19,128.47,81.29,68.07,91.21
5/26/2021,100.24,106.51,169.44,128.71,81.82,68.22,91.57
5/27/2021,100.35,107.505,170.39,128.77,82.17,68.27,90.79
5/28/2021,100.65,107.25,170.39,128.92,81.84,68.58,92.03
6/01/2021,100.98,107.67,171.6,128.66,84.08,68.15,93.46
6/02/2021,101.09,108.03,171.14,129.24,83.66,68.78,92.93
6/03/2021,100.56,108.08,170.03,128.87,82.01,68.8,92.72
6/04/2021,101.49,108.72,171.72,130.19,82.7,69.55,93.8
6/07/2021,101.52,108.46,171.79,130.26,81.96,69.82,93.34
6/08/2021,101.47,108.33,171.69,130.14,81.48,69.48,92.71
6/09/2021,101.21,107.7,170.28,129.89,81.36,68.99,91.55
6/10/2021,100.99,107.1,170,130.26,81.76,68.78,92.68
6/11/2021,101.18,107.45,170.84,130.52,81.48,68.88,92.64
6/14/2021,101.44,106.63,170.15,130.79,81.65,68.86,92.97
6/15/2021,101.24,106.85,169.29,130.45,80.43,69.19,92.87
6/16/2021,100.59,105.82,168.87,129.4,79.18,69.08,91.88
6/17/2021,100.4,104.28,167.26,129.62,80.43,68.82,91.72
6/18/2021,99.07,102.28,164.95,127.94,80.32,67.25,91.1
6/21/2021,100.24,104.07,167.62,129.74,80.27,67.96,92.06
6/22/2021,100.65,104.07,168.79,130.55,79.69,68.04,91.97
6/23/2021,100.46,103.94,170.05,130.15,80.72,67.52,92.35
6/24/2021,101.17,104.82,172.18,130.98,81.64,68.11,93.45
6/25/2021,101.58,105.3,172.56,132.21,83.02,68.42,94.01
6/28/2021,101.55,105.1,172.84,132.8,83.51,68.14,93.44
6/29/2021,101.59,104.73,173.06,133.01,83.32,68.19,93.09
6/30/2021,101.19,105.06,173.43,132.87,82.44,67.54,93.18
7/01/2021,101.61,105.42,173.73,133.67,81.77,67.49,92.6
7/02/2021,102.08,105.39,173.92,134.86,80.57,67.91,93
7/06/2021,101.65,103.96,172.06,134.53,78.33,67.66,92.32
7/07/2021,101.87,103.96,171.38,135.2,78.01,67.69,91.58
7/08/2021,100.75,102.82,169.37,134.09,75.75,66.64,89.54
7/09/2021,102.08,104.6,172.85,135.27,77.73,68.43,90.21
7/12/2021,102.38,105.08,174.72,135.68,77.47,68.63,90.9
7/13/2021,102.03,104.06,172.92,135.43,78.33,68.41,90.67
7/14/2021,102.17,104.03,171.66,135.56,78.23,68.75,91.28
7/15/2021,101.74,103.56,171.26,135.05,78.95,67.91,91.66
7/16/2021,100.97,102.26,169.35,134.29,78.01,67.22,90.71
7/19/2021,99.44,100.57,167.02,132.58,76.97,66.26,88.61
7/20/2021,100.54,102.54,170.88,134.31,76.84,67.05,89.94
7/21/2021,101.6,103.8,173.81,135.31,77.54,67.53,89.46
7/22/2021,101.77,103.15,173.23,135.61,77.53,67.49,90.2
7/23/2021,102.41,103.34,174.86,137.53,74.84,67.87,90.15
7/26/2021,102.35,103.97,175.55,137.6,70.63,67.63,90.03
7/27/2021,101.66,103.52,173.77,137.05,67.79,67.26,89.13
7/28/2021,102.13,103.63,174.97,137.09,71.98,67.62,89.96
7/29/2021,102.69,104.89,176.07,137.73,71.72,67.85,90.61
7/30/2021,102.11,104.33,175.03,137.36,71.27,67.11,88.75
8/02/2021,102.16,104.21,174.89,137.14,72.22,67.76,88.73
8/03/2021,102.89,105.45,176.91,138.16,71.37,68.26,90.05
8/04/2021,102.68,103.83,176.57,137.95,72.4,67.56,91.29
8/05/2021,103.12,104.33,178.72,138.85,71.56,67.96,91.51
8/06/2021,102.95,105.12,179.7,138.86,70.68,67.82,90.39
8/09/2021,103,104.89,181.24,138.72,71.94,67.78,90.3
8/10/2021,103.13,105.6,181.84,138.76,72.58,67.82,89.01
8/11/2021,103.45,106.33,181.71,138.93,72.75,68.66,88.39
8/12/2021,103.5,105.85,182.01,139.06,71.58,68.43,87.33
8/13/2021,103.76,105.78,181.14,139.61,71.2,68.64,86.35
8/16/2021,103.62,105.72,179.68,140.44,69.84,68.17,85.95
8/17/2021,102.66,104.84,177.47,139.26,67.84,67.6,83.96
8/18/2021,101.96,103.75,176.14,137.6,68.3,67.25,84.38
8/19/2021,101.42,102.9,174.41,138.19,66.55,66.61,83
8/20/2021,102.02,103.48,175.68,139.55,66.13,66.66,82.62
8/23/2021,103.05,104.36,179.07,140.42,67.57,67.54,83.95
8/24/2021,103.52,104.97,180.48,140.51,70.52,68.14,85.49
8/25/2021,103.65,105.47,181.96,140.74,69.99,68.01,85.54
8/26/2021,102.99,104.46,180.85,139.79,68.91,67.66,84.47
8/27/2021,103.98,105.53,183.35,141.2,68.98,68.13,85.7
8/30/2021,104.26,105.05,182.81,141.78,69.24,68.04,84.99
8/31/2021,104.33,105.13,182.24,141.25,70.79,68.4,86.69
9/01/2021,104.76,104.48,182.04,141.33,72.6,69.51,87.68
9/02/2021,105.05,105.34,182.87,141.4,72.09,69.83,86.6
9/03/2021,105.29,104.8,183.1,141.39,72.04,71.81,87.7
9/07/2021,105.13,104.06,183.13,140.28,73.94,72.56,86.43
9/08/2021,104.57,103.73,181.5,140.07,72.8,72.25,84.98
9/09/2021,104.29,103.37,182.2,139.54,72.15,72.89,83.64
9/10/2021,103.68,102.67,180.99,138.82,71.89,72.81,83.61
9/13/2021,104.06,103.79,181.4,138.68,71.61,73.81,84.24
9/14/2021,103.44,102.59,180.02,138.05,70.11,73.4,84.36
9/15/2021,104.06,103.92,182.43,138.92,69.35,74.12,85.21
9/16/2021,103.79,103.63,182.45,138.705,68.16,73.95,83.62
9/17/2021,102.76,103,181.03,137.23,68.91,73.43,83.08
9/20/2021,100.95,101.07,176.21,135.03,66.16,72.37,81.05
9/21/2021,101.19,100.55,176.22,134.92,66.84,73.02,81.1
9/22/2021,102.12,101.59,179.19,135.81,68.16,72.49,81.99
9/23/2021,103.24,102.99,182.88,137.21,68,72.91,83.96
9/24/2021,102.95,102.37,182.91,136.77,66.61,72.66,82.51
9/27/2021,102.84,103.46,183.38,135.92,67.55,72.6,83
9/28/2021,100.81,102.25,178.88,133.02,67.37,71.03,81
9/29/2021,100.64,102.33,177.53,133.2,66.61,70.99,80.06
9/30/2021,99.92,100.7,175.6,131.73,67.53,70.25,80.66
10/01/2021,100.76,101.61,177.38,133.07,66.87,69.93,80.49
10/04/2021,99.52,101.38,174.96,130.89,65.45,67.99,79.36
10/05/2021,100.38,102.14,177.405,132.43,66.16,68.37,78.89
10/06/2021,100.46,101.77,177.28,132.83,65.95,67.78,77.18
10/07/2021,101.56,102.92,179.32,134.11,68.64,68.17,78.48
10/08/2021,101.45,102.9,179.01,133.98,69.17,67.86,77.95
10/11/2021,100.85,102.19,177.55,133.18,69.03,68.16,77.79
10/12/2021,100.72,101.64,177.72,132.89,68.6,67.72,76.47
10/13/2021,101.48,101.61,178.49,133.88,70.21,67.68,78.28
10/14/2021,102.79,103.42,181.87,136.3,69.68,68.32,79.51
10/15/2021,103.63,103.96,183.94,137.06,70.43,69.04,80.37
10/18/2021,103.69,103.69,185.33,137.82,70.74,68.7,79.64
10/19/2021,104.57,104.3,186.23,139,72.55,69.13,81.1
10/20/2021,104.88,105.37,186.46,139.46,72.61,69.06,80.65
10/21/2021,104.9,105,186.88,140.19,72.47,67.86,80.22
10/22/2021,104.91,104.32,186.8,140.14,72.48,68.42,80.36
10/25/2021,105.27,104.5,189.9,140.9,72.72,68.45,81.44
10/26/2021,105.21,103.82,189.61,140.52,71.12,68.46,82.03
10/27/2021,104.69,102.16,187.29,139.49,70.35,67.96,80.99
10/28/2021,105.6,103.43,190.34,140.8,70.4,68.5,81.09
10/29/2021,105.31,103.2,190.68,141.89,69.24,68.4,79.49
11/01/2021,105.84,104.48,192.64,141.61,70.32,69.43,79.84
11/02/2021,105.9,104.74,192.61,142.42,68.33,69.35,80.45
11/03/2021,106.58,105.75,193.75,143.1,69,69.77,79.5
11/04/2021,106.81,105.6,193.02,144.71,68.77,70.27,79.57
11/05/2021,107.02,106.57,192.77,144.8,67.65,70.36,79.47
11/08/2021,107.22,106.96,193.3,144.98,68.32,70.21,79.65
11/09/2021,106.95,106.83,190.37,145.09,67.76,69.77,79.1
11/10/2021,105.98,106.46,188.38,143.69,68.42,68.68,77.72
11/11/2021,106.33,107.19,188.91,143.91,70.65,69.08,78.65
11/12/2021,107.07,107.63,189.75,145.44,70.66,70.08,79.72
11/15/2021,107.01,107.62,189.17,145.5,70.14,70.02,79.86
11/16/2021,107.23,107.25,190.15,146.09,70.99,69.88,79.7
11/17/2021,106.93,106.66,188.7,144.92,70.27,69.59,78.68
11/18/2021,106.96,106.07,188.65,145.1,68.32,69.77,78.23
11/19/2021,106.58,105.18,187.41,145.43,68.68,69.91,78.43
11/22/2021,105.94,106.36,187.89,144.32,67.95,69.55,80.03
11/23/2021,105.91,107.01,187.93,144.53,67.49,69.63,79.41
11/24/2021,105.95,106.85,188.79,145.09,67.74,68.78,79.19
11/26/2021,103.37,104.49,185.05,142.07,65.98,66.96,75.76
11/29/2021,104.3,104.8,187.89,143.84,65.57,67.15,76.37
11/30/2021,102.88,102.22,183.15,141.03,65.21,66.33,75.73
12/01/2021,101.74,101.6,179.23,139.06,64.75,65.98,77.33
12/02/2021,103.21,103.76,182.23,140.975,64.95,66.97,79.06
12/03/2021,102.33,103.7,178.28,139.69,63.09,67.36,78.69
12/06/2021,103.36,104.93,177.78,140.76,64.12,67.4,79.78
